Player Id; Player Display Name; Time; Elapsed Time (s); Lat; Lon;  Speed km/h; Instantaneous Acceleration Impulse; Heart Rate (bpm)
1214;Jugador 3;34:30.0;4025.200004;40.33209733;49.81760167;2.260001808;1.4166678;0
1214;Jugador 3;34:30.1;4025.300003;40.332098;49.81760017;4.320003456;5.7222268;0
1214;Jugador 3;34:30.2;4025.400002;40.33209917;49.8175975;9.090007272;0;0
1214;Jugador 3;34:30.3;4025.500002;40.33210083;49.81759433;11.27000902;0;0
1214;Jugador 3;34:30.4;4025.600001;40.33210217;49.81759167;10.36000829;2.5277798;0
1214;Jugador 3;34:30.5;4025.7;40.33210283;49.81758717;14.26001141;0;0
1214;Jugador 3;34:30.6;4025.8;40.33210433;49.81758383;11.66000933;0;0
1214;Jugador 3;34:30.7;4025.899999;40.3321065;49.81757933;15.33001226;0;0
1214;Jugador 3;34:30.8;4025.999998;40.33210883;49.81757417;17.71001417;0;0
1214;Jugador 3;34:30.9;4026.099998;40.33211067;49.81757;14.97001198;0;0
1214;Jugador 3;34:31.0;4026.199997;40.3321125;49.81756383;20.14001611;0;0
1214;Jugador 3;34:31.1;4026.299997;40.332114;49.81755867;17.3700139;0;0
1214;Jugador 3;34:31.2;4026.400004;40.33211683;49.8175525;20.90001672;0;0
1214;Jugador 3;34:31.3;4026.500004;40.3321195;49.81754633;21.6200173;2.0000016;0
1214;Jugador 3;34:31.4;4026.600003;40.3321215;49.81754067;19.46001557;0;0
1214;Jugador 3;34:31.5;4026.700003;40.332124;49.8175335;23.22001858;0;0
1214;Jugador 3;34:31.6;4026.800002;40.33212633;49.81752683;21.97001758;3.472225;0
1214;Jugador 3;34:31.7;4026.900001;40.33212933;49.81752017;23.72001898;4.861115;0
1214;Jugador 3;34:31.8;4027;40.332132;49.81751333;23.45001876;0.7500006;0
1214;Jugador 3;34:31.9;4027.1;40.33213483;49.81750667;23.67001894;0.6111116;0
1214;Jugador 3;34:32.0;4027.199999;40.3321375;49.81749933;24.60001968;2.5833354;0
1214;Jugador 3;34:32.1;4027.299999;40.33214033;49.817493;22.68001814;5.3333376;0
1214;Jugador 3;34:32.2;4027.399998;40.33214367;49.81748617;24.3800195;4.722226;0
1214;Jugador 3;34:32.3;4027.499998;40.332147;49.81747933;24.29001943;0.2500002;0
1214;Jugador 3;34:32.4;4027.599997;40.33215067;49.81747267;25.05002004;2.1111128;0
1214;Jugador 3;34:32.5;4027.699996;40.3321535;49.81746567;24.29001943;2.1111128;0
1214;Jugador 3;34:32.6;4027.800004;40.33215667;49.817459;23.78001902;1.4166678;0
1214;Jugador 3;34:32.7;4027.900004;40.33216;49.81745217;24.60001968;2.2777796;0
1214;Jugador 3;34:32.8;4028.000003;40.33216367;49.817446;24.16001933;1.2222232;0
1214;Jugador 3;34:32.9;4028.100002;40.33216717;49.8174395;23.90001912;0.7222228;0
1214;Jugador 3;34:33.0;4028.200001;40.33217017;49.81743333;23.24001859;1.8333348;0
1214;Jugador 3;34:33.1;4028.300001;40.33217333;49.81742733;22.35001788;2.4722242;0
1214;Jugador 3;34:33.2;4028.4;40.33217583;49.8174215;21.57001726;2.1666684;0
1214;Jugador 3;34:33.3;4028.5;40.332179;49.8174155;21.68001734;0.3055558;0
1214;Jugador 3;34:33.4;4028.599999;40.33218117;49.81740917;21.95001756;0.7500006;0
1214;Jugador 3;34:33.5;4028.699999;40.33218317;49.817404;18.66001493;0;0
1214;Jugador 3;34:33.6;4028.799997;40.332185;49.81739933;16.76001341;5.277782;0
1214;Jugador 3;34:33.7;4028.899997;40.33218683;49.81739383;18.80001504;5.6666712;0
1214;Jugador 3;34:33.8;4028.999996;40.3321895;49.81738867;18.26001461;1.5000012;0
1214;Jugador 3;34:33.9;4029.100005;40.33219233;49.81738383;18.79001503;1.4722234;0
1214;Jugador 3;34:34.0;4029.200004;40.3321945;49.817379;17.45001396;3.7222252;0
1214;Jugador 3;34:34.1;4029.300003;40.33219683;49.81737467;16.0000128;4.027781;0
1214;Jugador 3;34:34.2;4029.400002;40.3321995;49.8173705;16.41001313;1.1388898;0
1214;Jugador 3;34:34.3;4029.500002;40.33220217;49.81736683;15.70001256;1.9722238;0
1214;Jugador 3;34:34.4;4029.600001;40.33220433;49.81736533;12.18000974;0;0
1214;Jugador 3;34:34.5;4029.700001;40.3322065;49.81736283;11.33000906;2.361113;0
1214;Jugador 3;34:34.6;4029.8;40.33220817;49.81736083;9.860007888;4.0833366;0
1214;Jugador 3;34:34.7;4029.899999;40.33220917;49.81735983;6.830005464;0;0
1214;Jugador 3;34:34.8;4029.999998;40.33221133;49.8173575;9.230007384;0;0
1214;Jugador 3;34:34.9;4030.099998;40.33221283;49.81735583;7.810006248;3.9444476;0
1214;Jugador 3;34:35.0;4030.199997;40.3322135;49.81735417;6.740005392;2.9722246;0
1214;Jugador 3;34:35.1;4030.299997;40.3322145;49.81735317;5.570004456;3.2500026;0
1214;Jugador 3;34:35.2;4030.399996;40.33221583;49.817352;5.7500046;0.5000004;0
1214;Jugador 3;34:35.3;4030.500004;40.33221617;49.8173515;3.470002776;0;0
1214;Jugador 3;34:35.4;4030.600003;40.33221617;49.81735033;4.290003432;2.2777796;0
1214;Jugador 3;34:35.5;4030.700003;40.3322155;49.81734933;1.920001536;0;0
1214;Jugador 3;34:35.6;4030.800002;40.33221567;49.81734833;3.240002592;3.6666696;0
1214;Jugador 3;34:35.7;4030.900002;40.33221583;49.81734667;4.720003776;4.1111144;0
1214;Jugador 3;34:35.8;4031.000001;40.33221583;49.817345;3.970003176;2.083335;0
1214;Jugador 3;34:35.9;4031.1;40.33221483;49.81734567;3.140002512;2.3055574;0
1214;Jugador 3;34:36.0;4031.2;40.33221333;49.81734683;5.820004656;0;0
1214;Jugador 3;34:36.1;4031.299999;40.3322115;49.817347;6.580005264;2.1111128;0
1214;Jugador 3;34:36.2;4031.399998;40.33220933;49.817348;8.40000672;5.0555596;0
1214;Jugador 3;34:36.3;4031.499998;40.33220717;49.8173485;8.960007168;1.5555568;0
1214;Jugador 3;34:36.4;4031.599997;40.33220533;49.8173485;7.730006184;3.4166694;0
1214;Jugador 3;34:36.5;4031.699996;40.33220283;49.81735083;10.43000834;0;0
1214;Jugador 3;34:36.6;4031.800004;40.3322;49.817353;12.47000998;5.6666712;0
1214;Jugador 3;34:36.7;4031.900004;40.332197;49.81735483;13.04001043;1.5833346;0
1214;Jugador 3;34:36.8;4032.000003;40.3321935;49.81735683;14.36001149;3.6666696;0
1214;Jugador 3;34:36.9;4032.100003;40.3321895;49.8173585;15.46001237;3.055558;0
1214;Jugador 3;34:37.0;4032.200002;40.33218633;49.81735983;14.1300113;3.6944474;0
1214;Jugador 3;34:37.1;4032.300001;40.33218267;49.81736133;14.89001191;2.1111128;0
1214;Jugador 3;34:37.2;4032.400001;40.33217883;49.81736333;15.91001273;2.8333356;0
1214;Jugador 3;34:37.3;4032.5;40.3321755;49.81736517;15.01001201;2.500002;0
1214;Jugador 3;34:37.4;4032.599999;40.3321715;49.817366;15.67001254;1.8333348;0
1214;Jugador 3;34:37.5;4032.699999;40.33216767;49.81736733;15.8700127;0.555556;0
1214;Jugador 3;34:37.6;4032.799998;40.332164;49.81736817;15.3800123;1.3611122;0
1214;Jugador 3;34:37.7;4032.899997;40.33216117;49.81736867;13.36001069;5.6111156;0
1214;Jugador 3;34:37.8;4032.999997;40.33215733;49.81737033;14.85001188;4.1388922;0
1214;Jugador 3;34:37.9;4033.100005;40.3321535;49.81737133;15.1300121;0.7777784;0
1214;Jugador 3;34:38.0;4033.200004;40.3321495;49.817373;16.39001311;3.5000028;0
1214;Jugador 3;34:38.1;4033.300003;40.33214533;49.817374;16.67001334;0.7777784;0
1214;Jugador 3;34:38.2;4033.400003;40.33214117;49.817375;16.81001345;0.3888892;0
1214;Jugador 3;34:38.3;4033.500002;40.33213783;49.8173755;15.59001247;3.3888916;0
1214;Jugador 3;34:38.4;4033.600002;40.33213383;49.81737667;16.48001318;2.4722242;0
1214;Jugador 3;34:38.5;4033.700001;40.3321295;49.81737783;16.86001349;1.0555564;0
1214;Jugador 3;34:38.6;4033.8;40.33212583;49.81737883;15.84001267;2.8333356;0
1214;Jugador 3;34:38.7;4033.899999;40.33212167;49.81737967;16.60001328;2.1111128;0
1214;Jugador 3;34:38.8;4033.999999;40.3321175;49.81738;16.52001322;0.2222224;0
1214;Jugador 3;34:38.9;4034.099998;40.3321135;49.81738067;15.60001248;2.5555576;0
1214;Jugador 3;34:39.0;4034.199998;40.33210983;49.8173815;16.30001304;1.944446;0
1214;Jugador 3;34:39.1;4034.299997;40.33210583;49.81738217;15.95001276;0.972223;0
1214;Jugador 3;34:39.2;4034.399997;40.33210217;49.817383;14.86001189;3.0277802;0
1214;Jugador 3;34:39.3;4034.500004;40.332099;49.81738367;14.42001154;1.2222232;0
1214;Jugador 3;34:39.4;4034.600004;40.3320955;49.81738367;13.64001091;2.1666684;0
1214;Jugador 3;34:39.5;4034.700003;40.33209267;49.81738417;11.49000919;5.972227;0
1214;Jugador 3;34:39.6;4034.800003;40.33208967;49.81738467;12.52001002;2.8611134;0
1214;Jugador 3;34:39.7;4034.900002;40.3320865;49.8173855;12.83001026;0.8611118;0
1214;Jugador 3;34:39.8;4035.000002;40.33208467;49.81738533;10.35000828;0;0
1214;Jugador 3;34:39.9;4035.1;40.332083;49.81738567;8.580006864;4.9166706;0
1214;Jugador 3;34:40.0;4035.2;40.33208067;49.8173855;8.240006592;0.9444452;0
1214;Jugador 3;34:40.1;4035.299999;40.33207867;49.81738517;7.820006256;1.1666676;0
1214;Jugador 3;34:40.2;4035.399999;40.33207667;49.8173845;8.90000712;3.0000024;0
1214;Jugador 3;34:40.3;4035.499998;40.33207517;49.81738333;8.010006408;2.4722242;0
1214;Jugador 3;34:40.4;4035.599998;40.33207467;49.81738317;5.30000424;0;0
1214;Jugador 3;34:40.5;4035.699996;40.33207333;49.81738183;5.190004152;0.3055558;0
1214;Jugador 3;34:40.6;4035.799996;40.33207217;49.81738067;4.15000332;2.8888912;0
1214;Jugador 3;34:40.7;4035.900004;40.33207133;49.817379;6.240004992;5.8055602;0
1214;Jugador 3;34:40.8;4036.000004;40.33207033;49.81737633;8.85000708;0;0
1214;Jugador 3;34:40.9;4036.100003;40.332069;49.81737333;9.65000772;2.222224;0
1214;Jugador 3;34:41.0;4036.200002;40.3320685;49.8173715;6.70000536;0;0
1214;Jugador 3;34:41.1;4036.300001;40.332068;49.8173705;3.05000244;0;0
1214;Jugador 3;34:41.2;4036.400001;40.332067;49.817368;9.760007808;0;0
1214;Jugador 3;34:41.3;4036.5;40.332065;49.81736633;9.770007816;0.0277778;0
1214;Jugador 3;34:41.4;4036.6;40.33206383;49.81736433;9.2500074;1.4444456;0
1214;Jugador 3;34:41.5;4036.699999;40.332063;49.81736283;7.010005608;0;0
1214;Jugador 3;34:41.6;4036.799998;40.3320615;49.81736133;5.510004408;4.16667;0
1214;Jugador 3;34:41.7;4036.899998;40.33206;49.81735967;6.660005328;3.194447;0
1214;Jugador 3;34:41.8;4036.999997;40.33205817;49.81735833;8.980007184;0;0
1214;Jugador 3;34:41.9;4037.099996;40.33205667;49.81735733;8.330006664;1.805557;0
1214;Jugador 3;34:42.0;4037.200005;40.3320555;49.81735717;6.840005472;4.1388922;0
1214;Jugador 3;34:42.1;4037.300004;40.33205383;49.8173565;5.920004736;2.5555576;0
1214;Jugador 3;34:42.2;4037.400003;40.33205233;49.81735683;6.160004928;0.6666672;0
1214;Jugador 3;34:42.3;4037.500002;40.33205;49.8173575;8.820007056;0;0
1214;Jugador 3;34:42.4;4037.600002;40.33204833;49.8173575;7.710006168;3.0833358;0
1214;Jugador 3;34:42.5;4037.700001;40.33204667;49.81735767;6.610005288;3.055558;0
1214;Jugador 3;34:42.6;4037.800001;40.3320445;49.81735833;8.580006864;5.4722266;0
1214;Jugador 3;34:42.7;4037.9;40.332042;49.81735883;9.940007952;3.7777808;0
1214;Jugador 3;34:42.8;4037.999999;40.332041;49.817359;5.820004656;0;0
1214;Jugador 3;34:42.9;4038.099999;40.33203933;49.81736;6.810005448;2.7500022;0
1214;Jugador 3;34:43.0;4038.199998;40.33203683;49.81736067;8.980007184;0;0
