Player Id; Player Display Name; Time; Elapsed Time (s); Lat; Lon;  Speed km/h; Instantaneous Acceleration Impulse; Heart Rate (bpm)
1223;Jugador 4;29:53.1;55793.1;40.3323805;49.81755783;2.45000196;0.8888896;0
1223;Jugador 4;29:53.2;55793.2;40.33238067;49.81755833;1.810001448;1.7777792;0
1223;Jugador 4;29:53.3;55793.3;40.332381;49.81755883;1.960001568;0.416667;0
1223;Jugador 4;29:53.4;55793.4;40.33238117;49.8175595;2.090001672;0.3611114;0
1223;Jugador 4;29:53.5;55793.5;40.33238183;49.81755983;2.070001656;0.0555556;0
1223;Jugador 4;29:53.6;55793.59999;40.33238267;49.81756067;2.70000216;1.7500014;0
1223;Jugador 4;29:53.7;55793.69999;40.33238317;49.81756167;3.45000276;2.083335;0
1223;Jugador 4;29:53.8;55793.79999;40.33238383;49.81756217;2.930002344;1.4444456;0
1223;Jugador 4;29:53.9;55793.89999;40.33238467;49.81756283;2.560002048;1.0277786;0
1223;Jugador 4;29:54.0;55794;40.332385;49.817563;1.790001432;2.1388906;0
1223;Jugador 4;29:54.1;55794.1;40.3323855;49.81756333;1.250001;1.5000012;0
1223;Jugador 4;29:54.2;55794.2;40.33238583;49.81756333;0;3.472225;0
1223;Jugador 4;29:54.3;55794.3;40.33238617;49.81756317;0;0;0
1223;Jugador 4;29:54.4;55794.4;40.3323865;49.817563;0;0;0
1223;Jugador 4;29:54.5;55794.5;40.33238683;49.81756233;1.430001144;3.9722254;0
1223;Jugador 4;29:54.6;55794.6;40.33238717;49.81756183;1.760001408;0.9166674;0
1223;Jugador 4;29:54.7;55794.7;40.33238733;49.817561;2.220001776;1.2777788;0
1223;Jugador 4;29:54.8;55794.8;40.3323875;49.81756017;2.340001872;0.3333336;0
1223;Jugador 4;29:54.9;55794.9;40.3323875;49.8175595;2.220001776;0.3333336;0
1223;Jugador 4;29:55.0;55794.99999;40.33238783;49.81755883;2.090001672;0.3611114;0
1223;Jugador 4;29:55.1;55795.09999;40.332388;49.8175585;1.60000128;1.3611122;0
1223;Jugador 4;29:55.2;55795.19999;40.33238817;49.81755817;1.280001024;0.8888896;0
1223;Jugador 4;29:55.3;55795.29999;40.33238833;49.81755783;1.120000896;0.4444448;0
1223;Jugador 4;29:55.4;55795.4;40.33238867;49.81755767;1.110000888;0.0277778;0
1223;Jugador 4;29:55.5;55795.5;40.33238867;49.8175575;0;3.0833358;0
1223;Jugador 4;29:55.6;55795.6;40.332389;49.81755733;1.270001016;3.5277806;0
1223;Jugador 4;29:55.7;55795.7;40.33238967;49.817557;2.010001608;2.0555572;0
1223;Jugador 4;29:55.8;55795.8;40.3323895;49.81755717;0;5.5833378;0
1223;Jugador 4;29:55.9;55795.9;40.33239;49.817557;1.460001168;4.0555588;0
1223;Jugador 4;29:56.0;55796;40.3323905;49.81755667;1.7500014;0.8055562;0
1223;Jugador 4;29:56.1;55796.1;40.33239083;49.8175565;1.40000112;0.972223;0
1223;Jugador 4;29:56.2;55796.2;40.33239133;49.81755617;1.460001168;0.1666668;0
1223;Jugador 4;29:56.3;55796.3;40.3323915;49.817556;1.080000864;1.0555564;0
1223;Jugador 4;29:56.4;55796.39999;40.33239183;49.81755567;1.090000872;0.0277778;0
1223;Jugador 4;29:56.5;55796.49999;40.33239217;49.81755517;1.170000936;0.2222224;0
1223;Jugador 4;29:56.6;55796.59999;40.3323925;49.81755483;1.15000092;0.0555556;0
1223;Jugador 4;29:56.7;55796.7;40.33239283;49.81755417;1.55000124;1.111112;0
1223;Jugador 4;29:56.8;55796.8;40.33239317;49.8175535;1.90000152;0.972223;0
1223;Jugador 4;29:56.9;55796.9;40.33239333;49.81755283;2.070001656;0.4722226;0
1223;Jugador 4;29:57.0;55797;40.33239383;49.8175525;1.560001248;1.4166678;0
1223;Jugador 4;29:57.1;55797.1;40.332394;49.817552;1.460001168;0.277778;0
1223;Jugador 4;29:57.2;55797.2;40.33239417;49.81755167;1.330001064;0.3611114;0
1223;Jugador 4;29:57.3;55797.3;40.33239417;49.8175515;0;3.6944474;0
1223;Jugador 4;29:57.4;55797.4;40.33239417;49.81755117;0;0;0
1223;Jugador 4;29:57.5;55797.5;40.332394;49.817551;0;0;0
1223;Jugador 4;29:57.6;55797.59999;40.33239367;49.817551;1.520001216;4.2222256;0
1223;Jugador 4;29:57.7;55797.69999;40.3323935;49.817551;1.510001208;0.0277778;0
1223;Jugador 4;29:57.8;55797.79999;40.33239333;49.817551;1.510001208;0;0
1223;Jugador 4;29:57.9;55797.89999;40.3323925;49.81755117;2.740002192;3.4166694;0
1223;Jugador 4;29:58.0;55797.99999;40.332392;49.817551;2.160001728;1.6111124;0
1223;Jugador 4;29:58.1;55798.1;40.33239167;49.81755083;1.90000152;0.7222228;0
1223;Jugador 4;29:58.2;55798.2;40.33239117;49.81755083;1.940001552;0.1111112;0
1223;Jugador 4;29:58.3;55798.3;40.332391;49.81755067;1.870001496;0.1944446;0
1223;Jugador 4;29:58.4;55798.4;40.3323905;49.81755017;2.390001912;1.4444456;0
1223;Jugador 4;29:58.5;55798.5;40.33238983;49.81754983;2.530002024;0.3888892;0
1223;Jugador 4;29:58.6;55798.6;40.33238917;49.81754933;3.10000248;1.5833346;0
1223;Jugador 4;29:58.7;55798.7;40.33238883;49.81754867;3.090002472;0.0277778;0
1223;Jugador 4;29:58.8;55798.8;40.33238833;49.81754817;2.60000208;1.3611122;0
1223;Jugador 4;29:58.9;55798.9;40.332388;49.81754783;2.070001656;1.4722234;0
1223;Jugador 4;29:59.0;55798.99999;40.33238733;49.8175475;2.190001752;0.3333336;0
1223;Jugador 4;29:59.1;55799.09999;40.33238667;49.81754783;2.560002048;1.0277786;0
1223;Jugador 4;29:59.2;55799.19999;40.3323865;49.81754783;1.920001536;1.7777792;0
1223;Jugador 4;29:59.3;55799.29999;40.33238567;49.8175485;3.230002584;3.6388918;0
1223;Jugador 4;29:59.4;55799.39999;40.33238517;49.817549;2.980002384;0.694445;0
1223;Jugador 4;29:59.5;55799.5;40.33238433;49.81754967;3.290002632;0.8611118;0
1223;Jugador 4;29:59.6;55799.6;40.33238367;49.81755;3.340002672;0.138889;0
1223;Jugador 4;29:59.7;55799.7;40.332383;49.8175505;3.330002664;0.0277778;0
1223;Jugador 4;29:59.8;55799.8;40.332382;49.81755067;3.80000304;1.3055566;0
1223;Jugador 4;29:59.9;55799.9;40.33238133;49.81755067;3.460002768;0.9444452;0
1223;Jugador 4;30:00.0;55800;40.33238017;49.8175505;4.160003328;1.944446;0
1223;Jugador 4;30:00.1;55800.1;40.33237883;49.81755033;4.630003704;1.3055566;0
1223;Jugador 4;30:00.2;55800.2;40.33237817;49.81755017;3.630002904;2.77778;0
1223;Jugador 4;30:00.3;55800.3;40.33237733;49.81755017;3.670002936;0.1111112;0
1223;Jugador 4;30:00.4;55800.39999;40.33237633;49.81755017;3.750003;0.2222224;0
1223;Jugador 4;30:00.5;55800.49999;40.3323755;49.81754967;3.980003184;0.6388894;0
1223;Jugador 4;30:00.6;55800.59999;40.33237467;49.8175495;3.790003032;0.5277782;0
1223;Jugador 4;30:00.7;55800.7;40.33237367;49.8175495;3.890003112;0.277778;0
1223;Jugador 4;30:00.8;55800.8;40.33237267;49.81754917;4.090003272;0.555556;0
1223;Jugador 4;30:00.9;55800.9;40.33237217;49.81754933;3.430002744;1.8333348;0
1223;Jugador 4;30:01.0;55801;40.33237117;49.817549;3.470002776;0.1111112;0
1223;Jugador 4;30:01.1;55801.1;40.33236983;49.8175495;4.080003264;1.6944458;0
1223;Jugador 4;30:01.2;55801.2;40.33237017;49.81755117;4.630003704;1.527779;0
1223;Jugador 4;30:01.3;55801.3;40.33237083;49.81755483;9.140007312;0;0
1223;Jugador 4;30:01.4;55801.4;40.33237083;49.817557;7.270005816;5.1944486;0
1223;Jugador 4;30:01.5;55801.5;40.3323715;49.81755867;6.430005144;2.3333352;0
