Player Id; Player Display Name; Time; Elapsed Time (s); Lat; Lon;  Speed km/h; Instantaneous Acceleration Impulse; Heart Rate (bpm)
1230;Jugador 5;34:30.0;4033.999999;40.332076;49.8177805;5.040004032;1.1666676;0
1230;Jugador 5;34:30.1;4034.099998;40.33207633;49.81777867;5.630004504;1.6388902;0
1230;Jugador 5;34:30.2;4034.199997;40.33207667;49.81777683;6.070004856;1.2222232;0
1230;Jugador 5;34:30.3;4034.299997;40.33207733;49.81777533;5.780004624;0.8055562;0
1230;Jugador 5;34:30.4;4034.399996;40.332078;49.81777367;5.320004256;1.2777788;0
1230;Jugador 5;34:30.5;4034.499995;40.33207867;49.81777217;5.5000044;0.5000004;0
1230;Jugador 5;34:30.6;4034.599995;40.33207983;49.81777067;6.330005064;2.3055574;0
1230;Jugador 5;34:30.7;4034.699994;40.33208067;49.81776917;5.860004688;1.3055566;0
1230;Jugador 5;34:30.8;4034.799993;40.33208117;49.81776783;5.670004536;0.5277782;0
1230;Jugador 5;34:30.9;4034.899993;40.332082;49.81776617;5.570004456;0.277778;0
1230;Jugador 5;34:31.0;4034.999992;40.332083;49.81776417;6.80000544;3.4166694;0
1230;Jugador 5;34:31.1;4035.099992;40.33208383;49.81776167;7.920006336;3.1111136;0
1230;Jugador 5;34:31.2;4035.199999;40.33208433;49.81775917;7.790006232;0.3611114;0
1230;Jugador 5;34:31.3;4035.299999;40.33208533;49.81775683;8.470006776;1.8888904;0
1230;Jugador 5;34:31.4;4035.399998;40.3320865;49.81775433;9.090007272;1.7222236;0
1230;Jugador 5;34:31.5;4035.499998;40.3320875;49.81775183;8.080006464;2.8055578;0
1230;Jugador 5;34:31.6;4035.599997;40.3320885;49.81774967;7.910006328;0.4722226;0
1230;Jugador 5;34:31.7;4035.699996;40.33208933;49.8177465;10.48000838;0;0
1230;Jugador 5;34:31.8;4035.799995;40.33208983;49.8177435;9.830007864;1.805557;0
1230;Jugador 5;34:31.9;4035.899995;40.3320905;49.817741;7.840006272;5.5277822;0
1230;Jugador 5;34:32.0;4035.999994;40.33209133;49.817738;9.570007656;4.8055594;0
1230;Jugador 5;34:32.1;4036.099994;40.332092;49.817735;10.35000828;2.1666684;0
1230;Jugador 5;34:32.2;4036.199993;40.332093;49.81773183;9.590007672;2.1111128;0
1230;Jugador 5;34:32.3;4036.299993;40.33209383;49.81772883;9.640007712;0.138889;0
1230;Jugador 5;34:32.4;4036.399992;40.33209467;49.8177255;11.29000903;4.583337;0
1230;Jugador 5;34:32.5;4036.499991;40.332095;49.81772183;10.92000874;1.0277786;0
1230;Jugador 5;34:32.6;4036.599999;40.3320955;49.81771917;8.560006848;0;0
1230;Jugador 5;34:32.7;4036.699999;40.33209617;49.81771583;10.21000817;4.583337;0
1230;Jugador 5;34:32.8;4036.799998;40.332097;49.81771217;11.76000941;4.305559;0
1230;Jugador 5;34:32.9;4036.899998;40.332098;49.81770917;9.960007968;5.000004;0
1230;Jugador 5;34:33.0;4036.999996;40.332099;49.817706;10.14000811;0.5000004;0
1230;Jugador 5;34:33.1;4037.099996;40.3321;49.8177025;11.8800095;4.8333372;0
1230;Jugador 5;34:33.2;4037.199995;40.33210067;49.81769917;10.59000847;3.5833362;0
1230;Jugador 5;34:33.3;4037.299995;40.33210117;49.81769617;8.860007088;4.8055594;0
1230;Jugador 5;34:33.4;4037.399994;40.332102;49.81769283;10.61000849;4.861115;0
1230;Jugador 5;34:33.5;4037.499994;40.332103;49.81768967;11.23000898;1.7222236;0
1230;Jugador 5;34:33.6;4037.599992;40.33210417;49.8176865;9.960007968;3.5277806;0
