Player Id; Player Display Name; Time; Elapsed Time (s); Lat; Lon;  Speed km/h; Instantaneous Acceleration Impulse; Heart Rate (bpm)
1219;Jugador 1;34:30.0;4013.000004;40.33211633;49.817969;5.40000432;2.500002;0
1219;Jugador 1;34:30.1;4013.100003;40.33211767;49.81796983;5.240004192;0.4444448;0
1219;Jugador 1;34:30.2;4013.200002;40.33211883;49.81797;4.390003512;2.361113;0
1219;Jugador 1;34:30.3;4013.300002;40.33212017;49.81797;4.790003832;1.111112;0
1219;Jugador 1;34:30.4;4013.400001;40.33212133;49.81797017;4.510003608;0.7777784;0
1219;Jugador 1;34:30.5;4013.500001;40.33212217;49.81796933;3.940003152;1.5833346;0
1219;Jugador 1;34:30.6;4013.6;40.33212333;49.81796867;5.120004096;3.2777804;0
1219;Jugador 1;34:30.7;4013.699999;40.33212433;49.8179685;4.410003528;1.9722238;0
1219;Jugador 1;34:30.8;4013.799998;40.3321255;49.817968;4.7500038;0.9444452;0
1219;Jugador 1;34:30.9;4013.899998;40.33212683;49.817967;5.570004456;2.2777796;0
1219;Jugador 1;34:31.0;4013.999997;40.332128;49.8179665;5.540004432;0.0833334;0
1219;Jugador 1;34:31.1;4014.099997;40.33212933;49.81796567;5.65000452;0.3055558;0
1219;Jugador 1;34:31.2;4014.200004;40.33213033;49.81796483;5.090004072;1.5555568;0
1219;Jugador 1;34:31.3;4014.300004;40.33213133;49.81796367;4.990003992;0.277778;0
1219;Jugador 1;34:31.4;4014.400003;40.33213217;49.8179625;5.020004016;0.0833334;0
1219;Jugador 1;34:31.5;4014.500003;40.33213283;49.81796083;5.880004704;2.3888908;0
1219;Jugador 1;34:31.6;4014.600002;40.33213367;49.8179595;5.660004528;0.6111116;0
1219;Jugador 1;34:31.7;4014.700002;40.3321345;49.81795833;5.240004192;1.1666676;0
1219;Jugador 1;34:31.8;4014.8;40.3321355;49.81795667;5.640004512;1.111112;0
1219;Jugador 1;34:31.9;4014.9;40.33213667;49.817955;6.230004984;1.6388902;0
1219;Jugador 1;34:32.0;4014.999999;40.33213783;49.81795317;6.85000548;1.7222236;0
1219;Jugador 1;34:32.1;4015.099999;40.33213883;49.81795133;7.180005744;0.9166674;0
1219;Jugador 1;34:32.2;4015.199998;40.33213967;49.81794917;7.360005888;0.5000004;0
1219;Jugador 1;34:32.3;4015.299998;40.33214067;49.81794717;6.680005344;1.8888904;0
1219;Jugador 1;34:32.4;4015.399997;40.33214133;49.81794467;7.730006184;2.916669;0
1219;Jugador 1;34:32.5;4015.499996;40.33214183;49.81794233;7.45000596;0.7777784;0
1219;Jugador 1;34:32.6;4015.600004;40.33214267;49.81794;8.020006416;1.5833346;0
1219;Jugador 1;34:32.7;4015.700004;40.33214367;49.81793767;8.610006888;1.6388902;0
1219;Jugador 1;34:32.8;4015.800003;40.33214467;49.8179355;7.290005832;3.6666696;0
1219;Jugador 1;34:32.9;4015.900003;40.3321455;49.81793333;7.260005808;0.0833334;0
1219;Jugador 1;34:33.0;4016.000001;40.332146;49.81793033;9.55000764;0;0
1219;Jugador 1;34:33.1;4016.100001;40.33214633;49.81792783;8.010006408;4.2777812;0
1219;Jugador 1;34:33.2;4016.2;40.33214667;49.81792567;6.530005224;4.1111144;0
1219;Jugador 1;34:33.3;4016.3;40.332147;49.81792283;8.95000716;0;0
1219;Jugador 1;34:33.4;4016.399999;40.33214767;49.81791967;9.890007912;2.6111132;0
1219;Jugador 1;34:33.5;4016.499999;40.33214867;49.81791733;7.610006088;0;0
1219;Jugador 1;34:33.6;4016.599998;40.33214933;49.8179145;8.930007144;3.6666696;0
1219;Jugador 1;34:33.7;4016.699997;40.33214967;49.81791117;10.43000834;4.16667;0
1219;Jugador 1;34:33.8;4016.799997;40.33215017;49.8179085;8.320006656;5.8611158;0
1219;Jugador 1;34:33.9;4016.900005;40.3321505;49.81790583;8.30000664;0.0555556;0
1219;Jugador 1;34:34.0;4017.000004;40.33215133;49.8179025;10.52000842;0;0
1219;Jugador 1;34:34.1;4017.100003;40.33215233;49.8178995;9.880007904;1.7777792;0
1219;Jugador 1;34:34.2;4017.200003;40.33215333;49.81789683;8.440006752;4.0000032;0
1219;Jugador 1;34:34.3;4017.300002;40.33215417;49.81789367;10.71000857;0;0
1219;Jugador 1;34:34.4;4017.400001;40.33215467;49.81789033;10.71000857;0;0
1219;Jugador 1;34:34.5;4017.500001;40.33215533;49.8178875;8.520006816;0;0
1219;Jugador 1;34:34.6;4017.6;40.332156;49.8178845;9.930007944;3.9166698;0
1219;Jugador 1;34:34.7;4017.699999;40.332157;49.8178815;10.60000848;1.8611126;0
1219;Jugador 1;34:34.8;4017.799999;40.33215833;49.81787867;9.65000772;2.638891;0
1219;Jugador 1;34:34.9;4017.899998;40.33215933;49.81787583;9.320007456;0.9166674;0
1219;Jugador 1;34:35.0;4017.999998;40.33216017;49.8178725;10.93000874;4.4722258;0
1219;Jugador 1;34:35.1;4018.099997;40.33216083;49.8178695;9.770007816;3.2222248;0
1219;Jugador 1;34:35.2;4018.199996;40.33216167;49.81786667;8.580006864;3.3055582;0
1219;Jugador 1;34:35.3;4018.300004;40.3321625;49.81786383;9.980007984;3.888892;0
1219;Jugador 1;34:35.4;4018.400004;40.3321635;49.81786083;10.09000807;0.3055558;0
1219;Jugador 1;34:35.5;4018.500003;40.33216483;49.81785817;8.780007024;3.6388918;0
1219;Jugador 1;34:35.6;4018.600002;40.3321655;49.81785533;9.760007808;2.7222244;0
1219;Jugador 1;34:35.7;4018.700002;40.332166;49.817852;10.49000839;2.0277794;0
1219;Jugador 1;34:35.8;4018.800001;40.33216667;49.81784933;8.40000672;5.8055602;0
